,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
y_rep[179],0.0212189,0.0271885,1.03869,1.0418,-1.65456,0.0177217,1.7364,1491.61,1705.92,57.095,1.00058
y_rep[180],-0.0435173,0.0224452,1.01354,1.02812,-1.75912,-0.0229779,1.57818,2040.49,1963.35,78.105,1.00231
y_rep[181],0.025302,0.0234952,0.97749,0.945424,-1.56876,0.0548179,1.65839,1764.55,2003.28,67.5427,0.999826
y_rep[182],0.0196782,0.0229036,0.997439,0.973098,-1.59757,-0.00266278,1.68872,1893.57,1746.51,72.4811,1.00013
y_rep[183],0.0476685,0.0223618,0.993299,1.00869,-1.55441,0.0302669,1.70032,1984.83,1843.99,75.9743,1.00186
y_rep[184],0.0119605,0.0230321,1.035,1.02958,-1.72532,0.0412184,1.67906,2021.91,1825.41,77.3938,1.00048
y_rep[185],0.0660838,0.0220521,0.997914,0.976831,-1.62005,0.0717614,1.67801,2053.28,1873.76,78.5943,1.00067
y_rep[186],-0.0785693,0.022508,1.01479,1.03781,-1.75761,-0.0662092,1.6227,2043.59,1942.22,78.2237,1.0008
y_rep[187],-0.170129,0.0235097,1.04145,1.03025,-1.88537,-0.195934,1.56498,1966.57,1855.97,75.2756,1.00054
y_rep[188],0.0684566,0.0223066,0.986714,0.978652,-1.57104,0.0810632,1.67163,1972.12,1884.08,75.4879,0.999899
y_rep[189],-0.0446356,0.0227679,1.02762,1.0247,-1.75851,-0.023118,1.5985,2029.95,1818.78,77.7014,1.00211
y_rep[190],-0.071565,0.0225935,0.983973,0.968201,-1.67456,-0.0440224,1.52502,1908.74,1871.3,73.0617,1.00083
y_rep[191],-0.0477853,0.0237779,0.975449,0.968585,-1.66318,-0.0368972,1.53291,1667.49,1795.71,63.8275,1.00136
y_rep[192],-0.0966507,0.022687,1.01574,1.00836,-1.71941,-0.0910681,1.60489,2014.01,1907.65,77.0912,0.99989
y_rep[193],0.051775,0.0230697,1.01911,1.00928,-1.60062,0.0660917,1.7232,1960.27,1921.98,75.0344,1.00047
y_rep[194],-0.0144563,0.0233155,1.0082,0.997894,-1.62987,-0.0214936,1.69856,1880.59,1910.65,71.9843,1.00068
y_rep[195],-0.000528608,0.0228112,1.02528,1.00822,-1.68975,0.019675,1.6895,2024.49,1926.84,77.4926,1.00082
y_rep[196],-0.00788061,0.0227298,1.03693,1.04719,-1.775,-0.00605523,1.66225,2085.49,1836.59,79.8273,0.999519
y_rep[197],-0.00622872,0.0262866,1.01024,1.05879,-1.66015,0.0130564,1.61684,1577.16,1817.96,60.3698,1.00214
y_rep[198],0.0116645,0.0225259,0.993249,0.993151,-1.58821,0.0203754,1.625,1944.2,1843.01,74.4192,1.00024
y_rep[199],0.052986,0.0234071,1.02906,1.03401,-1.624,0.0783043,1.69436,1938.22,1747.36,74.1902,1.00103
y_rep[200],-0.0223614,0.0228791,1.02441,1.03929,-1.73734,-0.023911,1.65348,2008.21,1977.21,76.8693,1.00029
y_rep[201],-0.122112,0.0224878,1.01276,1.03814,-1.79262,-0.148981,1.57105,2026.7,1948.0,77.5769,0.999996
y_rep[202],0.0139481,0.0223687,1.0001,1.0029,-1.66661,0.0144991,1.58653,2001.33,2007.28,76.6058,1.00101
y_rep[203],0.0173226,0.0237968,1.00432,1.01038,-1.60461,0.0183041,1.65115,1777.17,1691.61,68.0256,1.00011
y_rep[204],0.00550671,0.0224265,1.01025,1.0141,-1.60247,-0.0230315,1.72512,2042.47,1738.12,78.1808,1.00014
y_rep[205],0.00550064,0.0230414,0.993874,0.997363,-1.68568,-0.000387465,1.60418,1863.15,1973.9,71.3167,1.00012
y_rep[206],0.0709561,0.0229444,0.984344,1.02651,-1.53873,0.044922,1.66061,1846.43,1603.48,70.6769,0.999547
y_rep[207],0.00617849,0.0239867,1.01004,1.00659,-1.67308,0.00769297,1.67768,1797.66,1839.02,68.8101,0.999988
y_rep[208],0.10435,0.0230492,1.02737,1.07246,-1.56846,0.109826,1.75376,1992.2,2002.64,76.2566,1.0
y_rep[209],-0.0851648,0.0220382,1.01642,1.01933,-1.73356,-0.106666,1.62669,2135.28,2093.22,81.7333,0.999619
y_rep[210],-0.0576968,0.0238995,1.02906,1.04081,-1.75459,-0.0493211,1.65008,1858.51,1867.11,71.139,0.999961
y_rep[211],-0.0505701,0.0231727,1.0128,1.03294,-1.74014,-0.0285552,1.60515,1919.53,1869.61,73.4747,0.999779
y_rep[212],0.00631533,0.0217083,0.987002,0.979658,-1.63356,-0.00011477,1.62677,2072.57,1968.51,79.333,0.999744
y_rep[213],-0.107968,0.0236359,1.02666,1.00222,-1.82635,-0.120173,1.5753,1889.18,1887.66,72.3131,1.00098
y_rep[214],0.0681402,0.0230038,1.00014,1.04919,-1.54085,0.0526032,1.6687,1893.59,1966.73,72.4818,1.00125
y_rep[215],-0.0435458,0.0224856,0.992727,0.967314,-1.65941,-0.0453833,1.58102,1952.83,1882.66,74.7497,0.999311
y_rep[216],0.0367644,0.0224057,1.00218,1.00241,-1.54918,0.0130541,1.74848,2001.49,1997.32,76.6121,0.999919
y_rep[217],0.0243113,0.0231528,0.995932,1.02068,-1.61028,0.0401971,1.68742,1854.77,1822.41,70.9961,0.999906
y_rep[218],0.0148147,0.0235717,0.993372,0.991627,-1.61363,0.00993784,1.69204,1782.55,1885.87,68.2315,1.00089
y_rep[219],0.0913945,0.0225575,1.00594,1.02347,-1.60471,0.135491,1.65969,1994.08,1897.8,76.3284,0.999771
y_rep[220],0.0728643,0.0237077,1.01738,1.00765,-1.57485,0.0821205,1.79688,1887.43,1509.43,72.2462,1.00221
y_rep[221],0.0134508,0.0221306,0.999843,1.01047,-1.5916,-0.00345344,1.64665,2038.19,1878.84,78.0168,1.00003
y_rep[222],0.049841,0.0224619,0.99104,1.0111,-1.55614,0.0537963,1.67044,1949.57,1907.29,74.6248,0.999549
y_rep[223],0.01371,0.0216216,0.985316,1.00289,-1.66068,0.0572308,1.61363,2083.27,1923.17,79.7426,0.999589
y_rep[224],-0.0414977,0.0237541,1.00915,1.04549,-1.65469,-0.0610494,1.64437,1817.34,1888.44,69.5633,1.00008
y_rep[225],0.0424726,0.02251,0.996241,0.978101,-1.59846,0.0466045,1.69361,1991.83,1727.93,76.2424,1.00073
y_rep[226],0.0576128,0.0232896,1.00385,0.984088,-1.58329,0.0400851,1.78616,1884.05,1644.52,72.1168,1.00024
y_rep[227],0.042843,0.0231074,1.02424,0.999744,-1.6539,0.0375755,1.68874,1975.38,2003.55,75.6126,1.00013
y_rep[228],0.0439739,0.0237162,1.00915,1.0462,-1.60933,0.0412766,1.69912,1807.95,1720.25,69.2039,1.00093
y_rep[229],0.0355886,0.02249,0.996166,1.00033,-1.58322,0.0199389,1.7116,1981.78,1736.68,75.8574,0.999589
y_rep[230],-0.0164901,0.0229449,0.999538,1.01079,-1.63007,-0.0275215,1.61063,1904.31,1959.42,72.8921,1.0011
y_rep[231],0.0737825,0.0240214,0.99957,0.97794,-1.57131,0.0604264,1.74102,1737.47,1835.96,66.506,0.999887
y_rep[232],0.0664982,0.0219732,0.987421,0.978005,-1.55655,0.0511696,1.72712,2027.33,1684.72,77.6012,0.999671
y_rep[233],-0.0840797,0.0216489,0.994341,0.989548,-1.73183,-0.0717943,1.54565,2117.85,2007.06,81.066,0.999544
y_rep[234],-0.0351751,0.022557,1.00859,1.02118,-1.67687,-0.0744732,1.64316,2000.74,1830.85,76.5833,1.00073
y_rep[235],-0.0151903,0.0219186,0.994599,0.948084,-1.65944,-0.0138942,1.61856,2063.23,1846.16,78.9752,0.999685
y_rep[236],0.040026,0.0228447,1.01456,0.95169,-1.68967,0.0479941,1.725,1979.58,1850.16,75.7732,1.00061
y_rep[237],0.0464377,0.0227546,0.986639,1.00253,-1.53577,0.00112769,1.66153,1931.91,1848.38,73.9486,1.00425
y_rep[238],0.020054,0.0232929,0.976044,0.974152,-1.61847,0.00190603,1.61663,1799.16,1751.63,68.8672,0.999782
y_rep[239],-0.159425,0.0211433,0.977302,0.954275,-1.7731,-0.158364,1.46176,2181.5,1940.99,83.5025,0.99991
y_rep[240],0.0432448,0.0241099,1.03004,1.02698,-1.68072,0.0333882,1.72304,1843.16,1814.68,70.5515,0.999317
y_rep[241],0.0310073,0.0233921,0.99109,0.997316,-1.5324,0.0208654,1.66072,1801.79,1863.37,68.9682,1.00185
y_rep[242],-0.0203779,0.0232022,1.01316,0.996943,-1.65165,0.0034272,1.66557,1911.06,2007.28,73.1507,0.999961
y_rep[243],-0.0161174,0.0249595,1.01944,1.04531,-1.63102,-0.00476551,1.63178,1692.74,1807.62,64.7937,1.00201
y_rep[244],-0.00928556,0.0232911,1.01129,1.00729,-1.66013,-0.0139943,1.6307,1915.63,1739.48,73.3257,1.00127
y_rep[245],0.0456022,0.0215983,1.00923,1.01187,-1.62504,0.0466587,1.69263,2197.32,1965.22,84.1079,0.99968
y_rep[246],-0.0263357,0.0223448,1.00595,1.02594,-1.66109,-0.00718733,1.62186,2027.0,1779.75,77.5887,1.00032
y_rep[247],0.0669668,0.0239732,1.00578,0.964437,-1.56934,0.0306804,1.76749,1753.68,1850.16,67.1264,0.99983
y_rep[248],-0.0377215,0.0214048,0.995841,1.03943,-1.63386,-0.0287591,1.58469,2173.44,2044.97,83.1939,1.00043
y_rep[249],-0.0571942,0.0216384,0.99325,0.985784,-1.70615,-0.0687481,1.5485,2111.42,1860.14,80.8199,1.0018
y_rep[250],0.0210942,0.0247001,1.0178,1.03312,-1.63696,0.0108535,1.69799,1712.73,1773.17,65.5589,0.999844
y_rep[251],0.137831,0.0256646,1.04202,1.00832,-1.57864,0.162955,1.84621,1713.69,1741.35,65.5957,1.00013
y_rep[252],-0.00706551,0.0221383,1.0263,0.995868,-1.78846,-0.0037408,1.66393,2144.73,2003.5,82.095,1.00048
y_rep[253],-0.17537,0.0221718,0.975027,0.99717,-1.77167,-0.201184,1.41719,1953.05,1906.52,74.7579,0.999666
y_rep[254],0.0485209,0.0226554,1.00286,1.00692,-1.57961,0.0479948,1.72024,1946.43,1918.27,74.5046,1.00028
y_rep[255],-0.0929751,0.0240969,1.01386,1.03445,-1.78601,-0.0575688,1.56658,1789.42,1966.24,68.4946,1.00136
y_rep[256],0.00265856,0.0232644,1.00036,0.988969,-1.66045,-0.00627291,1.64451,1864.15,1792.43,71.3551,0.999512
y_rep[257],0.141083,0.0226184,0.989878,0.97507,-1.48743,0.141807,1.73842,1975.68,2005.02,75.6242,1.00032
y_rep[258],0.109237,0.0224171,1.01177,1.01013,-1.56892,0.0774827,1.74307,2034.67,1885.71,77.8822,1.00165
y_rep[259],0.0229415,0.0252363,1.01613,1.01961,-1.6336,0.0351363,1.7198,1653.48,1675.57,63.2909,1.00064
y_rep[260],0.0284163,0.0232989,1.0105,1.00756,-1.61981,0.0384293,1.6836,1896.16,1830.7,72.5802,0.99956
y_rep[261],-0.00148977,0.0230585,1.00882,1.01802,-1.70636,0.000790213,1.6613,1885.81,2141.97,72.184,1.00145
y_rep[262],0.103315,0.0235981,1.02803,1.02672,-1.56976,0.105694,1.79177,1896.12,1774.31,72.5789,1.00037
y_rep[263],0.0587907,0.0227655,1.03819,1.01308,-1.69415,0.0675029,1.77128,2087.94,1987.94,79.9213,1.00005
y_rep[264],-0.0325174,0.0229023,1.0101,1.00333,-1.61809,-0.0349853,1.62968,1954.78,1935.2,74.8241,1.0001
y_rep[265],0.0625954,0.0224483,1.00416,1.02161,-1.5612,0.0743363,1.71087,2008.77,1851.67,76.8907,1.00077
y_rep[266],0.0404657,0.0222251,0.980787,0.980328,-1.57248,0.0540793,1.65418,1956.6,1862.09,74.8939,1.00075
y_rep[267],0.0559036,0.0223856,0.995108,1.00902,-1.5927,0.0446648,1.69601,1974.85,1701.6,75.5923,0.999179
y_rep[268],-0.0354399,0.0226092,1.00883,0.997945,-1.66644,-0.0489218,1.64414,1995.55,1963.46,76.3847,1.00031
y_rep[269],-0.0154962,0.0220919,0.991975,0.987715,-1.63771,-0.00901478,1.5543,2012.23,2012.56,77.0232,1.00235
y_rep[270],0.0212928,0.0217525,0.994674,0.96727,-1.5868,0.0438654,1.68265,2143.35,2006.94,82.042,0.999854
y_rep[271],-0.0132387,0.0237148,1.00677,0.972287,-1.61458,-0.0293578,1.68103,1816.63,2048.21,69.536,1.00053
y_rep[272],0.0364045,0.0230457,0.996997,0.999212,-1.62653,0.056004,1.68818,1909.38,1807.25,73.0862,1.0047
y_rep[273],-0.0212153,0.022921,1.01436,0.986216,-1.70224,-0.037228,1.66159,2005.21,1961.93,76.7544,0.999831
y_rep[274],-0.0452095,0.0246667,1.00691,1.0053,-1.70569,-0.0593334,1.60972,1676.96,1822.98,64.19,1.00226
y_rep[275],0.104656,0.0233345,0.995619,0.968375,-1.53761,0.1093,1.69626,1819.35,2004.68,69.6403,1.00017
y_rep[276],0.10155,0.0225641,1.00938,1.02727,-1.55629,0.0739112,1.78309,2007.54,1731.03,76.8438,1.00053
y_rep[277],-0.0758622,0.0228507,1.03831,1.06736,-1.77306,-0.0667399,1.62331,2074.2,1978.59,79.3953,0.99929
y_rep[278],0.0371592,0.0232435,1.00393,1.0095,-1.63629,0.0263324,1.70899,1892.84,1934.1,72.4531,0.999329
y_rep[279],0.0670814,0.0214941,0.997385,1.00127,-1.55231,0.0684648,1.66805,2164.88,1924.8,82.8663,1.00109
y_rep[280],0.159005,0.0219221,1.00797,0.992323,-1.50127,0.173121,1.80992,2126.32,1966.62,81.3902,0.999315
y_rep[281],-0.114884,0.0227578,1.0238,1.02831,-1.70753,-0.114689,1.57267,2022.35,1923.88,77.4107,1.00013
y_rep[282],0.0156838,0.0233476,1.02237,1.05357,-1.66385,0.0468575,1.63978,1913.97,1951.55,73.2622,1.00057
y_rep[283],-0.00266448,0.0217119,0.972805,0.957196,-1.59998,0.00755792,1.61105,2013.74,1797.56,77.0808,1.00154
y_rep[284],0.0339756,0.0231314,1.02718,1.00678,-1.67971,0.014809,1.71345,1992.2,1964.8,76.2564,0.99952
y_rep[285],0.0359873,0.0223949,1.00375,0.975873,-1.61245,0.0704771,1.65113,2011.65,2026.38,77.001,1.0011
y_rep[286],0.0206804,0.0224424,1.01862,1.03511,-1.6011,0.010121,1.74076,2066.13,1780.64,79.0862,1.00003
y_rep[287],0.0455205,0.0229162,1.00708,1.02284,-1.61719,0.0571304,1.73252,1932.19,1924.39,73.9592,1.00091
y_rep[288],-0.0666809,0.0245794,0.994403,0.984405,-1.68365,-0.0795563,1.57396,1674.49,1772.94,64.0953,1.00233
y_rep[289],0.00197728,0.0229855,1.02586,1.03329,-1.67397,0.00640211,1.72611,1991.44,1978.75,76.2272,1.00004
y_rep[290],-0.0508613,0.0225612,0.980861,0.976432,-1.66517,-0.0645398,1.53495,1909.2,1966.51,73.0796,1.00073
y_rep[291],-0.0364214,0.0225886,1.01951,1.03126,-1.70405,-0.0573031,1.61714,2062.93,1702.75,78.9638,0.999762
y_rep[292],-0.023868,0.0238112,1.0034,0.979427,-1.54538,-0.0553557,1.65647,1818.08,1851.4,69.5916,1.00008
y_rep[293],-0.000859119,0.0222148,0.968444,0.979446,-1.53958,0.0164613,1.58356,1920.48,1803.69,73.5113,1.00074
y_rep[294],-0.0877387,0.02299,1.01294,1.03654,-1.71686,-0.112552,1.55485,1969.2,2048.09,75.3762,1.00198
y_rep[295],-0.0381651,0.0233091,0.99481,1.01338,-1.68317,-0.0382715,1.58753,1859.6,1728.03,71.1807,1.0018
y_rep[296],0.0143935,0.022199,0.971523,0.957941,-1.57634,0.0105889,1.6389,1921.2,1773.32,73.5388,1.00093
y_rep[297],-0.0184947,0.023211,0.987723,0.988088,-1.64247,-0.0132479,1.57863,1826.61,1945.45,69.9181,0.999462
y_rep[298],0.0501421,0.0232599,1.00329,1.00863,-1.61367,0.0346967,1.70146,1876.45,1758.59,71.8259,1.00122
y_rep[299],0.0721322,0.0230463,0.999415,0.995001,-1.57718,0.103159,1.72388,1887.76,1696.77,72.2588,0.999495
y_rep[300],-0.0145552,0.0220516,1.00906,1.01318,-1.62681,-0.0661284,1.67087,2099.06,1822.77,80.3467,1.00014
y_rep[301],-0.0235502,0.0226364,1.00507,1.00445,-1.66956,-0.019508,1.62654,1973.91,1781.73,75.5563,1.00123
y_rep[302],0.0513078,0.0223326,0.973015,0.978721,-1.49931,0.0461055,1.67758,1907.05,1908.35,72.997,0.999606
y_rep[303],-0.0637218,0.0219495,1.00018,1.01339,-1.73096,-0.058928,1.56467,2086.4,1937.03,79.862,1.00093
y_rep[304],0.140486,0.0219852,0.990505,1.01756,-1.46817,0.157533,1.72422,2030.71,1975.88,77.7305,1.00006
y_rep[305],-0.0588131,0.0236265,1.03001,1.02906,-1.7286,-0.07003,1.64224,1903.46,1783.87,72.8596,0.999435
y_rep[306],0.100373,0.0230878,0.990017,0.980831,-1.54051,0.110615,1.71754,1863.06,1949.31,71.3134,0.999809
y_rep[307],-0.0171881,0.0226079,1.00936,0.997589,-1.65332,-0.0290751,1.61643,1995.35,2006.72,76.377,0.999968
y_rep[308],-0.054089,0.0228096,1.03513,1.04633,-1.7618,-0.0606558,1.69094,2062.02,1965.87,78.9289,0.999844
y_rep[309],0.00398196,0.0242785,1.0029,1.00798,-1.69665,0.00994214,1.70355,1730.95,1758.59,66.2566,1.00159
y_rep[310],0.00260578,0.0221311,1.0079,1.0194,-1.62137,0.0233273,1.69775,2082.85,1821.53,79.7262,0.999902
y_rep[311],0.0946288,0.0216693,0.975801,0.959013,-1.51718,0.0983946,1.69876,2033.58,1797.18,77.8405,0.999949
y_rep[312],-0.0796139,0.0235788,1.00053,1.02675,-1.76152,-0.0563047,1.59983,1803.29,1848.2,69.0254,1.00068
y_rep[313],0.0959846,0.0242762,1.00303,1.01855,-1.48686,0.0820424,1.77272,1742.98,1966.62,66.7169,0.999742
y_rep[314],0.0664913,0.0228688,1.00557,1.00506,-1.60216,0.0956581,1.64191,1960.24,1964.61,75.033,1.00033
y_rep[315],-0.0659241,0.0227644,1.00608,0.973973,-1.72643,-0.101164,1.58896,1958.4,1981.21,74.9625,0.999225
y_rep[316],0.0660558,0.0230563,1.01477,1.04885,-1.53348,0.0410353,1.72616,1948.89,1989.27,74.5989,1.00069
y_rep[317],-0.00282613,0.0222754,1.01274,1.01099,-1.65984,0.0096563,1.61802,2070.82,1921.34,79.266,1.00053
y_rep[318],-0.0619453,0.021772,1.00017,0.979415,-1.77354,-0.0308188,1.51404,2120.31,1658.61,81.1603,1.0004
y_rep[319],-0.0747038,0.0231178,1.01908,1.02844,-1.73878,-0.0563864,1.61369,1949.87,1883.88,74.6362,1.00004
y_rep[320],-0.0398263,0.0221869,0.992059,0.979597,-1.69812,-0.0448558,1.62741,2004.74,1929.44,76.7365,0.999719
y_rep[321],0.0395822,0.0221321,0.998357,0.994265,-1.63954,0.0510784,1.70308,2035.57,1892.13,77.9167,0.999529
y_rep[322],-0.0952312,0.0210752,0.985709,0.991983,-1.74403,-0.0632078,1.46429,2189.42,2044.41,83.8057,1.00085
y_rep[323],0.0625445,0.0230809,1.01515,1.01332,-1.61898,0.0700021,1.71253,1937.34,2003.43,74.1564,1.0008
y_rep[324],0.0716434,0.022318,1.0177,1.02582,-1.59519,0.0875606,1.70428,2086.83,2096.01,79.8786,1.00054
y_rep[325],0.0784536,0.0231888,1.00601,1.03697,-1.51747,0.0776571,1.72836,1894.1,1905.59,72.5014,0.99985
y_rep[326],0.0488985,0.0217145,1.00063,1.00378,-1.55699,0.0522907,1.69079,2130.62,1865.67,81.5548,0.999773
y_rep[327],-0.0442834,0.022339,1.001,1.01299,-1.68788,-0.0785846,1.60194,2010.69,1973.5,76.9643,1.00089
y_rep[328],0.00689265,0.0222551,0.982705,1.01102,-1.62514,0.030664,1.60809,1915.68,1795.03,73.3275,0.999877
y_rep[329],0.0706722,0.0229124,1.00386,1.03293,-1.58752,0.0720021,1.68962,1923.02,1815.89,73.6084,1.00007
y_rep[330],-0.0040684,0.023829,1.03056,1.00312,-1.71831,-0.00656658,1.7289,1900.36,1898.53,72.741,0.999841
y_rep[331],-0.0268249,0.0216322,1.00041,0.970451,-1.65273,-0.0036266,1.67482,2138.2,1965.87,81.8451,0.999446
y_rep[332],-0.123898,0.0222267,1.00034,0.989334,-1.7569,-0.132619,1.54588,2027.92,1778.88,77.6238,0.99943
y_rep[333],-0.0365117,0.021908,1.00613,1.0202,-1.68799,-0.0208301,1.59869,2107.71,1735.63,80.6779,1.00011
y_rep[334],0.00154732,0.0230341,1.0376,1.01477,-1.72473,0.0177845,1.65079,2047.78,1893.72,78.3841,1.0001
y_rep[335],-0.048633,0.0227258,1.01628,0.980968,-1.71965,-0.0762323,1.66907,2007.0,1926.56,76.823,1.00284
y_rep[336],-0.00679647,0.0228456,1.02395,1.00709,-1.6996,-0.0191955,1.69569,2013.83,1944.24,77.0843,1.00094
y_rep[337],-0.125902,0.0221031,1.0055,1.0193,-1.78434,-0.106294,1.48948,2075.44,2050.96,79.4427,0.999908
y_rep[338],0.0655748,0.0221027,0.992178,0.986448,-1.56748,0.0856391,1.64541,2015.33,1914.08,77.142,0.999783
y_rep[339],-0.0101504,0.0235278,1.00623,1.03006,-1.65376,0.0118292,1.61789,1748.78,1564.79,66.9389,1.00019
y_rep[340],0.0427864,0.0235256,1.00878,1.01332,-1.62189,0.0188124,1.69643,1856.47,2017.99,71.0612,1.00071
y_rep[341],-0.00703137,0.0221014,0.995436,0.999792,-1.60388,-0.0560638,1.67886,2031.19,1922.95,77.7489,1.00026
y_rep[342],-0.0636778,0.0232229,1.00841,0.996495,-1.72509,-0.100568,1.64004,1898.16,2044.21,72.6569,1.00353
y_rep[343],-0.00637317,0.0224068,0.99031,0.995003,-1.6463,0.0108685,1.55591,1958.72,1964.76,74.9751,1.00119
y_rep[344],-0.0069787,0.0227696,0.998626,0.981522,-1.61408,-0.0161704,1.64619,1933.82,1941.93,74.0218,0.999989
y_rep[345],-0.0107679,0.0224064,1.00601,1.01616,-1.65987,-0.0177913,1.62046,2013.49,1881.29,77.0713,1.00092
y_rep[346],-0.0770981,0.0216007,1.0058,1.00784,-1.74195,-0.0895048,1.58353,2167.21,1698.15,82.9553,1.00113
y_rep[347],0.0409496,0.0225914,0.996075,0.999834,-1.64139,0.0430188,1.61456,1938.2,1863.03,74.1893,0.999536
y_rep[348],0.0951115,0.0235249,1.02568,1.02844,-1.58206,0.100629,1.7341,1904.9,1718.84,72.915,1.00063
y_rep[349],-0.152694,0.0228943,1.00345,1.01534,-1.75171,-0.16643,1.49985,1915.26,1851.27,73.3112,1.00006
y_rep[350],0.0146473,0.0241628,1.03358,1.04964,-1.71994,0.0324627,1.64065,1840.57,1949.28,70.4524,0.999134
y_rep[351],0.023542,0.0210131,0.992125,0.992694,-1.65021,0.0179342,1.64825,2236.6,1972.5,85.6113,1.00183
y_rep[352],0.0598441,0.0237011,1.03575,1.05033,-1.61024,0.0529712,1.77313,1919.6,1900.04,73.4775,0.999356
y_rep[353],-0.0286399,0.0221926,1.00051,1.00224,-1.65691,-0.0328672,1.64291,2033.66,2049.88,77.8433,1.00006
y_rep[354],0.0276919,0.0221133,0.9727,0.980821,-1.54239,-0.00791103,1.60149,1962.74,1823.78,75.1288,1.00092
y_rep[355],-0.0287153,0.0226367,0.995858,0.977656,-1.67261,-0.0129366,1.6232,1938.95,1848.42,74.2181,1.00094
y_rep[356],-0.0864254,0.022292,1.00073,0.997966,-1.73731,-0.0878219,1.57938,2014.63,1774.94,77.115,0.999917
y_rep[357],-0.0598182,0.0237865,1.05072,1.02128,-1.74676,-0.0502326,1.71399,1952.61,1860.8,74.741,0.999408
y_rep[358],-0.0655874,0.0240585,1.03119,1.0452,-1.73552,-0.0606419,1.6304,1857.09,1909.64,71.0847,0.999386
y_rep[359],-0.0652138,0.0229795,1.01056,1.02712,-1.7323,-0.0705236,1.54413,1941.81,1891.2,74.3277,1.00069
y_rep[360],-0.00390765,0.022266,1.0185,1.00386,-1.66539,0.0131606,1.67847,2091.57,1966.08,80.0603,0.999801
y_rep[361],-0.109274,0.0228021,1.0171,1.01358,-1.78954,-0.0893704,1.59002,1942.29,1845.96,74.3459,1.0009
y_rep[362],-0.00753097,0.0231491,1.03899,1.0515,-1.66094,-0.0490514,1.65517,2022.04,1847.26,77.3988,1.00052
y_rep[363],-0.0565299,0.0236054,1.00883,1.00379,-1.73355,-0.0361903,1.57282,1844.47,1841.84,70.6017,0.999865
y_rep[364],0.147871,0.0268819,1.02064,1.02431,-1.53233,0.131786,1.83765,1487.58,1881.45,56.941,0.999818
y_rep[365],-0.0711673,0.0239559,1.00815,1.04136,-1.74982,-0.0533576,1.55356,1794.38,1953.37,68.6842,1.00108
y_rep[366],0.0516577,0.0235737,1.03494,1.00826,-1.62238,0.0598112,1.75601,1950.75,1780.58,74.6697,1.0046
y_rep[367],-0.00216152,0.021962,0.992243,1.01202,-1.59337,-0.0351357,1.6327,2046.82,1966.4,78.3473,0.999866
y_rep[368],-0.0191761,0.0229789,1.01387,0.99831,-1.65615,-0.0182785,1.70107,1946.58,1985.49,74.5104,1.00074
y_rep[369],-0.0746581,0.0238001,1.01795,0.992401,-1.74331,-0.0650226,1.62856,1873.65,1851.01,71.7187,1.00216
y_rep[370],0.0149626,0.0225118,0.998779,1.04634,-1.60859,0.0240792,1.64992,1979.18,1886.89,75.7581,1.00196
y_rep[371],-0.00680837,0.0231111,0.986797,0.99657,-1.60695,-0.0180454,1.69094,1878.44,1870.89,71.9018,1.00144
y_rep[372],0.0505461,0.0228084,0.976678,0.962915,-1.57982,0.0523714,1.65778,1852.29,1871.78,70.901,1.00251
y_rep[373],-0.0950379,0.0235738,1.01325,1.02417,-1.74666,-0.101698,1.63092,1824.2,1841.39,69.8258,1.00281
y_rep[374],0.0510518,0.0218375,0.976461,0.992423,-1.56158,0.0529834,1.6709,2002.31,1791.22,76.6436,0.999358
y_rep[375],0.138739,0.0225342,1.00373,0.977826,-1.52975,0.157708,1.75346,2047.13,1888.05,78.3591,0.999716
y_rep[376],0.0090502,0.022623,1.01736,1.0125,-1.64866,-0.00297075,1.68985,2077.93,1925.9,79.5379,1.00004
y_rep[377],0.0261752,0.0225233,1.0015,1.02521,-1.54242,0.0172147,1.66958,1988.52,1865.5,76.1156,1.00028
y_rep[378],-0.0372183,0.0214192,0.97708,0.965193,-1.66418,-0.00771529,1.57547,2081.1,1755.12,79.6593,1.00124
y_rep[379],-0.0622094,0.0253536,1.00175,0.99564,-1.72081,-0.0463115,1.60628,1561.19,1813.12,59.7585,1.00272
y_rep[380],0.0398279,0.0228311,1.01241,1.00032,-1.66787,0.0529504,1.68946,1962.85,1915.72,75.133,0.999327
y_rep[381],0.0419303,0.0239774,1.01929,1.02954,-1.62292,0.0426361,1.69636,1829.63,1966.51,70.0337,0.999859
y_rep[382],0.0130365,0.022125,0.99812,0.996757,-1.63121,0.020848,1.6786,2031.71,1669.29,77.7687,0.999881
y_rep[383],-0.0326392,0.0226366,1.00463,1.03462,-1.68392,-0.0233295,1.55544,1976.58,1959.16,75.6587,0.999538
y_rep[384],0.0564952,0.0221336,1.00453,1.00569,-1.53514,0.0345391,1.73855,2055.72,2004.88,78.6877,0.999842
y_rep[385],-0.00108388,0.0269914,1.02469,0.986357,-1.68938,-0.00887385,1.72561,1484.61,1783.02,56.8273,1.00213
y_rep[386],-0.0238991,0.0225665,1.00037,0.975637,-1.67383,-0.013097,1.58779,1985.02,1933.65,75.9815,1.00145
y_rep[387],-0.0414174,0.0223832,1.01265,1.00847,-1.70322,-0.0315331,1.57656,2047.82,1934.43,78.3856,1.00092
y_rep[388],-0.00896449,0.0237054,0.994256,0.963004,-1.63543,-0.0169335,1.63776,1765.2,1651.75,67.5673,1.00018
