,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
y_pred[755],-1.06988,0.344854,1.09052,1.0545,-2.76983,-0.816404,0.279752,5.0,5.0,357.143,0.940624
y_pred[756],-0.51622,0.143778,0.454666,0.491026,-1.17866,-0.422649,0.022698,5.0,5.0,357.143,0.996261
y_pred[757],-1.34334,0.536637,1.34958,1.44137,-3.1783,-1.47019,0.576121,5.0,5.0,357.143,1.4156
y_pred[758],-1.0175,0.35755,1.13067,1.39133,-2.4984,-0.750332,0.20472,5.0,5.0,357.143,0.931798
y_pred[759],-0.932949,0.446824,1.41298,1.49032,-2.89832,-0.713639,0.837809,5.0,5.0,357.143,1.00029
y_pred[760],-1.06334,0.300412,0.949986,1.06221,-2.44511,-0.848835,-0.0035115,5.0,5.0,357.143,0.901249
y_pred[761],-1.08997,0.321598,1.01698,0.701292,-2.21446,-1.24331,0.631191,5.0,5.0,357.143,0.995182
y_pred[762],-1.18397,0.344809,1.09038,0.695367,-2.92252,-1.06383,0.233798,5.0,5.0,357.143,1.05
y_pred[763],-0.443691,0.429552,1.10181,0.926762,-2.12511,-0.0397839,0.787231,5.0,5.0,357.143,0.969542
y_pred[764],-0.679324,0.317343,0.973751,1.2831,-1.78444,-0.665471,0.631237,5.0,5.0,357.143,1.13188
y_pred[765],-1.36776,0.304555,0.963086,0.912169,-2.86046,-1.16207,-0.236466,5.0,5.0,357.143,1.4156
y_pred[766],-0.958005,0.312421,0.987961,0.897512,-2.16276,-0.91024,0.610898,5.0,5.0,357.143,0.974576
y_pred[767],-1.3147,0.24188,0.672088,0.337545,-2.25757,-1.35779,-0.434443,5.0,5.0,357.143,0.974576
y_pred[768],-0.451963,0.321808,1.01765,0.581566,-1.52235,-0.642697,1.17686,5.0,5.0,357.143,1.0018
y_pred[769],-1.25076,0.232997,0.671123,0.614083,-2.28736,-1.18205,-0.466132,5.0,5.0,357.143,1.13894
y_pred[770],-0.605577,0.44742,1.41486,0.8252,-1.79001,-0.980871,1.93893,5.0,5.0,357.143,1.0093
y_pred[771],-1.13373,0.324603,1.02648,1.23339,-2.51161,-1.03356,0.200293,5.0,5.0,357.143,1.0093
y_pred[772],-0.771807,0.547472,1.43688,1.42709,-2.91458,-0.669027,1.03824,5.0,5.0,357.143,1.0093
y_pred[773],-0.558928,0.216728,0.685354,0.839636,-1.51054,-0.533387,0.316804,5.0,5.0,357.143,1.26581
y_pred[774],-0.869685,0.220438,0.697085,0.548859,-1.8467,-0.876072,0.0480056,5.0,5.0,357.143,0.914508
y_pred[775],-0.56173,0.469961,1.24941,1.35718,-2.37337,-0.298123,0.881076,5.0,5.0,357.143,2.082
y_pred[776],-0.620319,0.288071,0.848438,0.929641,-1.75069,-0.707511,0.51709,5.0,5.0,357.143,1.0093
y_pred[777],-0.73727,0.281346,0.889696,0.367353,-1.72498,-1.00011,0.740687,5.0,5.0,357.143,0.961878
y_pred[778],-1.04716,0.32016,1.01243,1.21863,-2.48895,-0.690922,0.135802,5.0,5.0,357.143,1.21289
y_pred[779],-0.73173,0.28122,0.889297,1.12137,-1.98184,-0.808929,0.37437,5.0,5.0,357.143,0.940624
y_pred[780],-0.731989,0.460091,1.19137,1.35006,-2.50048,-0.498625,0.722105,5.0,5.0,357.143,1.12114
y_pred[781],-0.052973,0.303603,0.960076,0.858009,-1.62394,0.27549,0.864035,5.0,5.0,357.143,1.0018
y_pred[782],-0.729351,0.392716,1.11477,1.06866,-1.98459,-0.81082,1.03988,5.0,5.0,357.143,1.10712
y_pred[783],-0.659206,0.2238,0.707718,0.509702,-1.51086,-0.734887,0.488871,5.0,5.0,357.143,0.921397
y_pred[784],-0.232637,0.370701,1.17226,1.28229,-1.78147,-0.415,1.41988,5.0,5.0,357.143,0.984739
y_pred[785],-0.425116,0.364143,1.15152,1.84378,-1.69085,-0.240106,1.18326,5.0,5.0,357.143,0.974576
y_pred[786],-0.587113,0.335656,1.06144,0.731765,-2.04458,-0.649626,0.861737,5.0,5.0,357.143,1.10712
y_pred[787],-0.627324,0.361634,1.14359,1.29998,-2.12798,-0.677338,0.89512,5.0,5.0,357.143,1.07282
y_pred[788],-0.583462,0.331474,1.04821,1.22489,-1.79041,-0.661544,0.841286,5.0,5.0,357.143,0.956389
y_pred[789],-1.08673,0.404551,1.2793,1.43762,-2.49423,-1.52199,0.624011,5.0,5.0,357.143,1.26581
y_pred[790],-0.784352,0.356671,1.02225,0.753801,-1.93766,-1.05148,0.806644,5.0,5.0,357.143,1.30127
y_pred[791],0.388805,0.232658,0.727621,1.09098,-0.57954,0.374266,1.25159,5.0,5.0,357.143,1.42866
y_pred[792],-0.971319,0.324478,1.02609,1.24677,-2.15476,-1.09526,0.503217,5.0,5.0,357.143,1.4156
y_pred[793],-0.123171,0.255687,0.808554,0.698705,-0.888182,-0.416767,1.01977,5.0,5.0,357.143,1.21289
y_pred[794],-0.754749,0.310384,0.899625,1.00818,-1.91347,-0.656746,0.438759,5.0,5.0,357.143,0.935851
y_pred[795],0.0605395,0.270649,0.855868,0.522162,-1.21457,0.0638243,1.21245,5.0,5.0,357.143,0.961878
y_pred[796],-0.777964,0.375351,1.00668,0.938041,-1.89823,-0.870613,0.820526,5.0,5.0,357.143,1.4156
y_pred[797],-0.541106,0.312574,0.988447,1.30934,-1.7558,-0.593511,0.75683,5.0,5.0,357.143,0.945309
y_pred[798],-0.367245,0.211479,0.668757,0.563959,-1.20437,-0.396783,0.653162,5.0,5.0,357.143,0.973134
