outcome,matchup_id,z_off_0,z_def_0,z_off_1,z_def_1,z_off_2,z_def_2,z_off_3,z_def_3,z_off_4,z_def_4,z_off_5,z_def_5,z_off_6,z_def_6,z_off_7,z_def_7
0,0_vs_0,0.0,0.0,0.0,0.0,1.39,-0.87,0.0,0.0,0.77,-1.38,-1.28,0.96,1.97,-2.63,0.0,0.0
10,0_vs_0,0.0,0.0,0.0,-0.03,1.39,1.4,0.0,0.0,3.92,-0.48,0.0,0.0,1.97,0.0,-0.98,3.71
0,0_vs_0,0.0,0.0,-0.25,0.0,0.92,1.4,0.0,0.0,1.8,-0.48,-0.6,0.0,0.0,-1.05,0.69,0.68
1,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.35,0.25,0.69,-1.42,0.0,0.91,0.2899999999999999
0,0_vs_0,0.0,0.0,0.0,0.73,-1.51,1.5,0.0,0.0,7.76,-1.98,0.0,1.13,0.0,0.0,-0.99,0.17
0,0_vs_0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.14,-0.47,-2.51,0.0,-2.36,-0.54,0.0,1.9000000000000001
0,0_vs_0,0.0,0.0,0.0,0.0,0.51,0.43,0.0,0.0,3.25,-0.97,0.16,0.0,-0.57,0.46,-0.06,1.67
0,0_vs_0,0.0,0.0,0.0,-1.0399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.89,-0.86,-0.47,-1.16,-1.39
0,0_vs_0,0.0,0.0,0.0,0.0,-0.18,-0.87,0.0,0.0,2.18,-1.64,0.0,0.0,0.0,-1.52,0.19999999999999996,-0.29
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,3.0,0.0,0.0,2.26,0.53,0.0,1.0,0.0,1.92,-0.69,-0.43
4,0_vs_0,0.0,0.0,0.0,-0.03,0.92,1.4,0.0,0.0,0.0,-1.32,0.0,0.9,-1.18,0.0,0.82,-1.05
0,0_vs_0,0.0,0.0,-1.03,0.0,0.0,0.43,0.0,0.0,6.18,0.0,-0.03,1.43,0.0,0.46,1.72,0.5999999999999999
13,0_vs_0,0.0,0.0,-0.71,-0.44,-0.88,0.0,0.0,0.0,4.62,0.39,0.0,1.07,0.29,0.0,0.0,-1.31
0,0_vs_0,0.0,0.0,-2.23,-0.84,0.0,0.0,0.0,0.0,2.37,0.6900000000000001,-3.51,0.0,0.0,1.92,1.5,1.47
0,0_vs_0,0.0,0.0,-2.99,0.0,0.0,0.0,0.0,0.0,3.02,0.0,-1.94,1.25,0.29,0.04,0.0,-0.7999999999999999
0,0_vs_0,0.0,0.0,0.0,-0.25,-0.19,1.31,0.0,0.0,0.0,0.0,0.0,0.0,-2.9,0.0,-3.41,1.3499999999999999
0,0_vs_0,0.0,0.0,2.12,0.0,0.0,0.03,0.0,0.0,5.27,2.1,-2.37,0.0,0.0,1.18,1.07,-0.84
0,0_vs_0,0.0,0.0,-0.23,0.0,0.0,0.0,0.0,0.0,0.82,-0.92,0.08,1.19,-2.36,0.0,0.4,-0.7999999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.3099999999999996,0.6900000000000001,-2.36,0.0,0.0,1.92,-0.07,1.47
0,0_vs_0,0.0,0.0,-1.5699999999999998,1.5,0.0,1.41,0.0,0.0,0.0,-0.36,-1.18,0.0,0.19,0.39,0.25,1.77
8,0_vs_0,0.0,0.0,-1.8599999999999999,0.0,0.0,0.0,0.0,0.0,-0.11,-0.39,0.0,0.56,2.18,0.0,0.0,-1.58
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,2.07,-0.48,-0.6,-0.52,0.0,0.0,0.52,3.71
12,0_vs_0,0.0,0.0,0.0,1.85,0.0,1.36,0.0,0.0,0.8,-1.5499999999999998,-1.51,0.0,0.0,0.0,1.33,0.0
5,0_vs_0,0.0,0.0,0.0,0.0,0.0,3.1100000000000003,0.0,0.0,0.98,-0.73,-2.88,1.35,0.0,0.0,-0.8,0.0
2,0_vs_0,0.0,0.0,-1.52,-1.13,-0.1,0.0,0.0,0.0,3.39,-0.51,-0.16,0.0,0.0,0.08,1.81,-1.36
0,0_vs_0,0.0,0.0,0.0,0.82,6.79,3.1100000000000003,0.0,0.0,2.74,-0.62,0.0,0.0,0.0,-0.48,1.1,0.0
0,0_vs_0,0.0,0.0,0.07,0.73,0.65,0.67,0.0,0.0,3.21,-1.98,0.0,0.0,0.19,0.0,0.25,-0.6699999999999999
2,0_vs_0,0.0,0.0,-0.96,-0.59,0.0,1.73,0.0,0.0,3.3099999999999996,-0.47,0.25,1.93,0.0,0.0,-0.06,0.74
15,0_vs_0,0.0,0.0,0.0,0.0,-0.82,1.99,0.0,0.0,3.81,-0.38,0.0,-0.26,-0.38,-1.05,-2.64,0.0
8,0_vs_0,0.0,0.0,0.0,-0.7,0.0,1.99,0.0,0.0,4.31,0.0,-1.28,0.24,-1.42,0.0,-1.49,0.31999999999999995
0,0_vs_0,0.0,0.0,-0.6799999999999999,-0.17,1.05,0.99,0.0,0.0,1.6,0.0,0.21,1.35,0.0,-0.18,0.0,-0.84
0,0_vs_0,0.0,0.0,0.0,0.0,-1.58,0.0,0.0,0.0,-0.01,1.0,-0.07,0.24,0.66,-1.24,-0.54,-1.86
0,0_vs_0,0.0,0.0,0.0,0.09,0.91,0.0,0.0,0.0,3.61,0.0,0.23,0.35,0.0,-0.21,1.69,1.89
0,0_vs_0,0.0,0.0,0.0,0.0,2.9099999999999997,-0.87,0.0,0.0,8.36,-2.49,-0.64,0.0,0.0,0.0,0.0,1.9699999999999998
3,0_vs_0,0.0,0.0,0.0,0.0,0.63,3.54,0.0,0.0,0.4,-0.16,0.25,0.0,0.0,0.94,-1.73,2.11
0,0_vs_0,0.0,0.0,0.0,1.85,0.63,0.0,0.0,0.0,0.4,0.0,0.0,0.04,0.0,0.81,-1.73,0.09
0,0_vs_0,0.0,0.0,0.0,0.51,0.65,0.0,0.0,0.0,0.0,-0.16,-0.64,0.73,2.18,0.94,0.16999999999999998,1.2
0,0_vs_0,0.0,0.0,0.0,0.0,0.92,3.1100000000000003,0.0,0.0,2.07,-0.62,0.0,0.0,0.0,-0.48,1.2200000000000002,0.1
0,0_vs_0,0.0,0.0,0.0,0.82,-1.54,3.1100000000000003,0.0,0.0,0.8,-0.11,0.0,0.0,-1.03,0.0,1.33,0.26
0,0_vs_0,0.0,0.0,2.95,-0.17,0.0,0.99,0.0,0.0,5.27,-0.62,0.0,0.0,0.0,-0.18,-2.74,-0.84
0,0_vs_0,0.0,0.0,0.0,0.0,-0.82,1.31,0.0,0.0,3.81,0.0,0.0,-1.24,0.06,0.0,-3.5,1.3499999999999999
0,0_vs_0,0.0,0.0,-0.28,0.0,2.9099999999999997,0.0,0.0,0.0,8.36,-0.47,0.0,0.0,0.0,-0.54,0.0,2.6
0,0_vs_0,0.0,0.0,0.0,-0.7,0.63,0.0,0.0,0.0,0.4,-0.85,0.0,0.0,-1.42,-1.12,-1.73,-1.07
0,0_vs_0,0.0,0.0,-0.71,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.4,0.44,0.29,-0.7,-0.07,-1.7600000000000002
0,0_vs_0,0.0,0.0,-1.25,0.0,0.0,1.22,0.0,0.0,3.56,-2.99,-1.72,0.0,0.0,0.0,-3.01,-0.84
9,2_vs_0,0.0,0.0,-0.81,0.0,1.05,1.4,0.0,0.0,0.0,-1.32,-1.94,0.0,0.29,0.0,0.0,2.6599999999999997
0,0_vs_0,0.0,0.0,-0.55,-0.87,1.44,2.7199999999999998,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,1.69,-0.5
0,0_vs_0,0.0,0.0,-0.96,0.0,1.39,0.41,0.0,0.0,0.0,-1.11,0.0,0.0,1.97,0.0,-1.49,-0.84
0,0_vs_0,0.0,0.0,0.0,0.18,0.65,1.31,0.0,0.0,3.21,-0.62,-0.64,0.0,2.37,0.0,0.0,0.22
0,0_vs_0,0.0,0.0,0.0,0.0,-0.82,0.41,0.0,0.0,4.63,-2.0300000000000002,0.0,0.0,-0.38,0.0,-0.33,-0.02
0,0_vs_0,0.0,0.0,-2.91,0.0,0.53,2.7199999999999998,0.0,0.0,0.55,-1.23,-1.72,0.0,0.0,0.0,0.0,-0.84
0,0_vs_0,0.0,0.0,0.0,0.73,0.0,0.67,0.0,0.0,4.27,-1.98,0.0,0.0,0.0,0.0,-4.3,-0.6699999999999999
0,0_vs_0,0.0,0.0,0.15,-0.01,0.0,0.0,0.0,0.0,4.54,0.0,-1.72,0.7,0.0,2.09,-1.08,0.18
0,0_vs_0,0.0,0.0,0.0,0.0,-1.22,0.0,0.0,0.0,2.5199999999999996,0.39,0.0,0.37,0.93,0.0,-1.64,-3.91
0,0_vs_0,0.0,0.0,0.0,0.0,-0.88,1.99,0.0,0.0,2.26,0.0,0.0,0.0,0.0,-1.8900000000000001,-1.76,2.29
0,0_vs_0,0.0,0.0,0.0,0.0,-0.25,0.03,0.0,0.0,2.83,2.13,-1.93,0.0,0.0,0.22,0.0,-0.5
0,0_vs_0,0.0,0.0,-0.81,0.0,-1.28,1.99,0.0,0.0,3.88,-1.5999999999999999,0.0,0.0,0.54,-0.47,0.63,-1.35
0,0_vs_0,0.0,0.0,0.0,0.73,2.9099999999999997,1.5,0.0,0.0,8.36,-1.98,0.0,1.13,0.19,0.0,0.0,-0.84
0,0_vs_0,0.0,0.0,1.52,0.31,0.0,0.0,0.0,0.0,5.67,1.35,1.4,1.66,0.0,0.0,-0.19,-0.09
5,0_vs_0,0.0,0.0,0.0,-0.6799999999999999,-1.54,0.0,0.0,0.0,0.8,-0.47,-0.84,1.93,-1.7,0.0,1.73,0.04
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,1.22,0.0,0.0,0.4,-2.99,0.25,0.0,-0.86,0.0,-1.9,-0.84
0,0_vs_0,0.0,0.0,0.0,0.0,1.05,1.22,0.0,0.0,4.62,-2.99,-1.94,0.0,0.0,0.0,-0.07,-0.84
3,0_vs_0,0.0,0.0,0.0,0.09,-1.05,0.0,0.0,0.0,3.61,0.0,0.23,0.35,0.0,-0.21,1.69,0.14
0,0_vs_0,0.0,0.0,0.0,1.62,0.0,2.18,0.0,0.0,3.88,0.0,-3.52,1.63,0.54,-0.77,-1.61,-1.05
0,0_vs_0,0.0,0.0,0.0,0.0,-0.25,1.77,0.0,0.0,0.73,-0.62,0.0,0.0,0.0,0.0,1.09,1.99
0,0_vs_0,0.0,0.0,0.0,-0.87,0.63,0.03,0.0,0.0,0.0,0.48,0.25,0.0,-0.86,0.22,0.74,0.05
24,0_vs_0,0.0,0.0,1.52,0.0,0.0,2.12,0.0,0.0,5.67,-0.73,1.43,0.0,0.0,-0.48,1.33,0.26
9,0_vs_0,0.0,0.0,0.0,0.0,2.9099999999999997,3.0,0.0,0.0,8.36,0.53,0.0,0.0,0.0,0.0,1.11,1.21
0,0_vs_0,0.0,0.0,0.0,0.0,-1.28,3.54,0.0,0.0,3.88,-0.16,-2.04,0.0,0.54,0.77,-1.61,1.26
26,0_vs_0,0.0,0.0,1.52,1.25,0.0,0.41,0.0,0.0,5.67,-0.92,-1.3399999999999999,0.04,0.0,0.0,-0.39,-0.04
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.35,0.25,0.69,-1.42,0.0,-0.9899999999999999,-0.89
0,0_vs_0,0.0,0.0,-1.27,0.0,1.05,0.0,0.0,0.0,0.0,-0.92,0.61,1.25,0.29,0.0,0.0,-0.7999999999999999
4,0_vs_0,0.0,0.0,-1.61,0.0,-1.54,3.1100000000000003,0.0,0.0,0.8,-0.73,0.0,1.35,-1.7,0.0,1.73,0.0
0,0_vs_0,0.0,0.0,-0.25,0.0,0.92,0.0,0.0,0.0,3.8099999999999996,-0.36,0.0,1.98,0.0,-0.13,-0.01,1.95
0,0_vs_0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,5.15,-0.6,0.0,0.73,0.19,0.94,0.16999999999999998,1.2
12,0_vs_0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.6,-1.38,0.4,1.83,0.29,-1.11,-0.07,-0.29
14,0_vs_0,0.0,0.0,-0.1,0.73,0.0,0.43,0.0,0.0,3.87,-0.91,-3.34,0.0,0.0,0.46,-0.9,-0.51
0,0_vs_0,0.0,0.0,0.0,-0.25,0.0,1.77,0.0,0.0,3.92,-1.25,0.0,0.0,0.55,0.0,-0.8,0.0
0,0_vs_0,0.0,0.0,0.66,0.14,-0.67,0.0,0.0,0.0,4.159999999999999,0.77,0.0,-0.09000000000000001,0.0,0.0,-1.42,0.75
0,0_vs_0,0.0,0.0,0.0,0.18,-1.58,0.0,0.0,0.0,0.51,-0.63,0.0,0.93,0.93,0.0,-1.5,0.22
0,0_vs_0,0.0,0.0,0.0,0.0,-1.28,3.0,0.0,0.0,6.7,-0.63,0.0,0.0,0.0,0.0,-1.61,0.37999999999999995
0,0_vs_0,0.0,0.0,0.0,0.35,-1.51,0.0,0.0,0.0,7.3,-1.5499999999999998,0.0,0.0,0.0,0.0,-1.19,-0.54
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,3.3099999999999996,-0.16,0.25,0.73,0.0,0.94,0.9299999999999999,1.2
0,0_vs_0,0.0,0.0,0.0,0.0,-0.82,0.0,0.0,0.0,3.81,-0.32999999999999996,0.0,0.0,-0.38,0.44,-3.5,1.9000000000000001
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,2.27,-2.99,0.0,0.0,-1.24,0.0,-0.05999999999999983,-0.84
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,8.23,-0.26,0.0,0.0,0.55,-1.52,0.0,-0.32999999999999996
0,0_vs_0,0.0,0.0,-2.33,0.53,0.0,-0.87,0.0,0.0,0.0,-0.26,-1.18,0.0,0.0,0.0,0.74,-0.32999999999999996
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,7.8999999999999995,-0.61,-1.25,0.0,0.0,-0.62,-0.13,-1.36
0,0_vs_0,0.0,0.0,0.0,0.0,0.17000000000000004,1.4,0.0,0.0,4.62,-1.32,0.0,0.0,0.0,0.0,-0.07,2.6599999999999997
0,0_vs_0,0.0,0.0,-1.58,-0.09,0.0,0.0,0.0,0.0,0.0,0.62,1.46,1.93,-1.18,0.0,-2.92,1.86
0,0_vs_0,0.0,0.0,1.52,-0.24,0.0,0.0,0.0,0.0,5.67,-0.62,1.43,0.59,-0.97,0.0,1.72,-0.64
0,0_vs_0,0.0,0.0,0.0,-0.7,0.63,0.0,0.0,0.0,0.4,-0.85,0.25,0.0,-1.42,-1.12,0.17,-1.07
0,0_vs_0,0.0,0.0,0.0,0.51,0.0,3.54,0.0,0.0,-0.28,-0.16,0.0,0.0,1.92,0.77,1.6600000000000001,0.35
0,0_vs_0,0.0,0.0,0.0,0.0,-1.3,1.99,0.0,0.0,4.54,-0.85,0.0,0.0,0.0,-1.12,-0.8,-1.07
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5999999999999999,-0.51,0.51,-1.37,-0.47,1.73,-1.35
9,0_vs_0,0.0,0.0,0.0,-0.25,-0.1,1.31,0.0,0.0,3.39,-1.25,0.0,0.0,-1.02,0.0,-0.6999999999999997,0.22
4,0_vs_0,0.0,0.0,0.0,-0.03,0.92,1.4,0.0,0.0,0.0,-0.48,-0.6,0.0,-1.18,0.0,0.6799999999999999,-0.18000000000000005
18,0_vs_0,0.0,0.0,-1.98,-0.03,0.0,1.4,0.0,0.0,0.0,-0.48,-0.6,0.9,-1.18,0.0,1.08,-0.54
3,0_vs_0,0.0,0.0,0.0,0.73,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,-0.86,-0.48,2.36,-2.26
18,0_vs_0,0.0,0.0,-3.6999999999999997,-0.36,1.05,1.14,0.0,0.0,1.6,-2.49,0.0,0.0,0.0,0.0,0.0,-1.04
0,0_vs_0,0.0,0.0,0.49,1.25,0.0,0.41,0.0,0.0,5.67,-2.0300000000000002,-0.83,0.04,0.0,0.0,-0.39,0.0
0,0_vs_0,0.0,0.55,-0.39,-0.59,0.0,0.0,0.0,0.0,4.42,-0.32999999999999996,0.0,1.54,0.54,0.0,2.7199999999999998,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,2.9099999999999997,2.69,0.0,0.0,8.36,0.8700000000000001,-0.64,0.0,0.0,0.0,0.0,-0.54
0,0_vs_0,0.0,0.0,-1.61,0.09,0.0,0.0,0.0,0.0,0.8,-1.5999999999999999,-0.43,0.0,-2.73,-0.47,0.0,-1.35
0,0_vs_0,0.0,0.0,1.52,-0.03,0.0,1.4,0.0,0.0,0.0,-1.8,-0.6100000000000001,0.0,0.0,0.0,1.33,0.36
0,0_vs_0,0.0,0.0,1.52,-0.25,0.0,1.31,0.0,0.0,5.67,-0.63,0.0,0.59,0.0,0.0,1.14,0.22
0,0_vs_0,0.0,0.0,0.0,-0.59,0.0,0.0,0.0,0.0,6.18,-0.32999999999999996,-0.15,0.0,0.0,0.0,1.33,2.6
3,0_vs_0,0.0,0.0,2.95,0.0,0.0,1.99,0.0,0.0,4.7299999999999995,-1.16,-0.43,0.0,0.0,0.0,0.0,1.13
4,0_vs_0,0.0,0.0,0.0,0.0,-0.82,0.0,0.0,0.0,3.81,-0.32999999999999996,0.0,0.0,-0.38,-0.54,-3.5,1.86
0,0_vs_0,0.0,0.0,0.0,-1.13,0.0,0.0,0.0,0.0,0.55,-0.44,-1.28,2.89,-0.89,-0.47,1.07,0.7
0,0_vs_0,0.0,0.0,-0.28,0.0,2.9099999999999997,0.0,0.0,0.0,5.15,-1.85,0.0,0.0,0.19,0.0,0.0,-0.51
0,0_vs_0,0.0,0.0,2.12,0.09,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,-0.21,-1.13,0.3899999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,1.39,1.77,0.0,0.0,4.6899999999999995,0.0,0.0,0.0,1.97,0.0,-0.98,1.3499999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,3.56,-2.03,0.0,0.0,-2.9,0.0,-1.6,-0.51
0,0_vs_0,0.0,0.0,-0.96,1.5,1.39,0.0,0.0,0.0,-0.28,0.0,-0.92,1.98,0.0,-0.13,-1.84,1.95
0,0_vs_0,0.0,0.0,0.0,0.0,0.65,3.0,0.0,0.0,3.21,0.53,0.0,0.0,2.18,0.0,1.03,1.21
0,0_vs_0,0.0,0.0,0.0,-0.25,-1.28,1.77,0.0,0.0,6.7,-0.62,0.0,0.0,0.0,0.0,-0.9,1.77
0,0_vs_0,0.0,0.0,0.0,0.0,0.51,-0.87,0.0,0.0,5.35,-1.64,0.0,0.0,-0.57,-2.63,-0.75,0.0
3,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.4,-1.01,-4.22,0.0,-0.86,0.0,0.91,-1.01
0,0_vs_0,0.0,0.0,0.0,-0.09,-1.51,0.0,0.0,0.0,3.66,-0.47,0.0,1.98,-2.36,0.0,1.2,0.78
3,0_vs_0,0.0,0.0,0.0,0.0,0.92,0.33,0.0,0.0,2.07,-1.45,0.0,0.0,0.0,-0.21,0.52,-1.17
0,0_vs_0,0.0,0.0,0.0,0.51,1.39,0.0,0.0,0.0,3.92,-0.6,-1.65,0.73,1.97,0.0,0.0,0.36
4,0_vs_0,0.0,0.0,-2.79,-0.04,0.06,0.41,0.0,0.0,0.0,-0.92,0.0,0.0,-0.51,0.0,-0.48,-1.09
0,0_vs_0,0.0,0.0,0.83,0.0,0.0,0.67,0.0,0.0,0.0,-1.98,-0.41,1.13,-0.77,0.0,-1.3299999999999998,-0.17
0,0_vs_0,0.0,0.0,0.0,0.09,-0.82,0.0,0.0,0.0,0.82,-1.16,0.0,0.51,-0.38,0.0,0.07,0.41999999999999993
4,0_vs_0,0.0,0.0,0.0,0.0,-1.3,0.0,0.0,0.0,4.54,-0.040000000000000036,0.0,2.55,0.0,0.0,-0.8,0.79
3,0_vs_0,0.0,0.0,-1.59,-1.0399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,2.89,-1.03,0.0,1.73,-0.6799999999999999
0,0_vs_0,0.0,0.0,-0.81,1.62,0.0,2.18,0.0,0.0,3.88,0.0,-3.52,1.63,0.0,-0.77,-0.9,0.74
0,0_vs_0,0.0,0.0,0.0,0.0,0.13,2.96,0.0,0.0,2.83,-3.17,0.0,0.0,0.0,0.0,1.09,0.039999999999999925
0,0_vs_0,0.0,0.0,0.0,-0.84,1.39,3.0,0.0,0.0,0.0,0.53,-1.65,0.0,1.97,0.0,-2.29,1.04
0,0_vs_0,0.0,0.0,0.15,0.31,-1.3,1.5,0.0,0.0,0.98,-1.01,0.0,0.0,0.0,0.0,-0.8,-0.6699999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,2.54,0.0,0.0,0.4,1.35,0.25,0.34,-0.86,0.0,-1.9,0.2899999999999999
0,0_vs_0,0.0,0.0,-2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,1.27,-0.29,-2.31,-1.64,-0.91
0,0_vs_0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,4.88,-1.16,0.0,0.35,0.0,0.0,-2.52,1.13
0,0_vs_0,0.0,0.0,0.0,1.25,2.26,0.0,0.0,0.0,5.15,-2.49,-0.64,0.04,2.18,0.0,1.11,-0.82
0,0_vs_0,0.0,0.0,-0.1,0.73,0.0,0.0,0.0,0.0,3.87,-0.91,-1.48,0.56,0.0,0.46,-0.9,-0.51
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,5.24,-2.49,-0.51,1.0,0.0,0.0,0.99,-0.29
6,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11,-1.4,0.83,-0.86,-2.63,0.74,2.26
0,0_vs_0,0.0,0.0,0.0,2.62,0.63,0.0,0.0,0.0,0.73,0.07,0.39,1.43,0.0,0.0,-0.69,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,4.6899999999999995,-0.92,-1.65,1.19,0.0,0.0,-1.49,-0.7999999999999999
0,0_vs_0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,-0.28,-0.16,0.0,0.73,0.8199999999999998,0.77,1.03,0.35
0,0_vs_0,0.0,0.0,-0.23,0.0,-0.82,1.99,0.0,0.0,3.81,0.0,0.0,2.06,-0.38,-1.05,-1.19,-1.52
3,0_vs_0,0.0,0.0,-1.06,0.82,-0.1,2.12,0.0,0.0,0.0,-0.62,0.0,1.35,0.0,-0.48,1.1800000000000002,0.0
4,0_vs_0,0.0,0.0,0.0,1.5,0.51,0.0,0.0,0.0,3.25,0.0,0.0,1.98,-0.57,1.35,0.49000000000000005,0.18
0,0_vs_0,0.0,0.0,-0.81,0.0,-1.28,1.99,0.0,0.0,3.88,-1.5999999999999999,0.0,0.0,0.54,-0.47,0.63,-1.35
12,0_vs_0,0.0,0.0,0.0,-0.7,0.0,1.99,0.0,0.0,-0.01,0.0,-1.12,-0.26,0.0,-1.12,-0.6900000000000001,1.59
0,0_vs_0,0.0,0.0,0.0,-0.24,0.92,0.0,0.0,0.0,2.07,-0.32,-0.28,-0.26,0.0,0.0,0.13,0.0
8,0_vs_0,0.0,0.0,-0.55,0.0,0.0,0.67,0.0,0.0,2.26,-1.98,0.0,0.0,0.0,-0.48,-0.69,-2.26
4,0_vs_0,0.0,0.0,-0.81,0.0,0.0,0.0,0.0,0.0,3.88,-0.47,-1.48,1.93,0.54,-0.98,-1.61,0.78
0,0_vs_0,0.0,0.0,0.0,0.0,0.13,2.7199999999999998,0.0,0.0,2.83,0.48,0.0,0.0,0.0,0.0,1.09,-0.45
0,0_vs_0,0.0,0.0,0.0,0.0,-1.51,0.39,0.0,0.0,3.66,-1.01,0.0,0.0,0.0,0.0,-0.13000000000000012,-0.6699999999999999
0,0_vs_0,0.0,0.0,0.49,0.0,0.0,1.89,0.0,0.0,5.67,1.58,1.43,0.0,0.0,0.0,-0.39,-0.4
0,0_vs_0,0.0,0.0,0.67,-0.25,0.0,0.0,0.0,0.0,0.0,-0.62,-0.51,-1.31,0.86,0.0,0.27,-0.64
0,0_vs_0,0.0,0.0,-0.23,0.0,0.0,1.89,0.0,0.0,3.81,0.0,0.08,0.0,0.06,0.0,-1.19,-0.8300000000000001
0,0_vs_0,0.0,0.0,0.0,-0.5,0.0,0.74,0.0,0.0,0.0,-1.19,-1.27,0.0,-1.03,0.0,1.33,-0.06000000000000005
0,0_vs_0,0.0,0.0,0.0,0.0,-1.51,0.0,0.0,0.0,7.3,1.0,0.0,3.19,0.0,-1.12,-1.19,-0.35
0,0_vs_0,0.0,0.0,0.0,0.0,-0.82,1.22,0.0,0.0,3.81,-1.01,0.0,0.0,-0.38,0.0,-2.64,-0.6699999999999999
0,0_vs_0,0.0,0.0,0.0,0.73,0.63,0.0,0.0,0.0,0.0,0.0,0.25,1.43,-2.28,0.46,0.17,0.5999999999999999
0,0_vs_0,0.0,0.0,0.0,-0.24,0.0,0.46,0.0,0.0,0.8,0.0,-0.84,-1.24,-2.73,0.0,1.73,1.77
0,0_vs_0,0.0,0.0,-1.72,-0.09,0.0,0.0,0.0,0.0,4.62,-0.32999999999999996,0.21,0.0,0.29,-0.54,0.0,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.55,-2.99,-1.28,1.13,-0.38,0.0,0.96,-0.84
0,0_vs_0,0.0,0.0,0.0,1.22,0.0,1.36,0.0,0.0,3.61,0.0,-1.91,0.0,0.19,0.04,-0.38,0.37
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,-0.6,-2.09,1.1099999999999999,0.0,0.0,0.5,-1.56
1,0_vs_0,0.0,0.0,0.0,-0.84,-1.51,3.0,0.0,0.0,7.76,0.53,0.0,0.0,0.0,3.3,-0.99,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,-0.61,0.0,0.44,-1.16,0.08,-1.73,-0.4
0,0_vs_0,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,0.82,-0.32999999999999996,0.0,0.0,0.86,0.44,1.28,1.9000000000000001
0,0_vs_0,0.0,0.0,0.0,0.19,0.92,0.0,0.0,0.0,2.07,0.0,0.0,1.52,0.0,0.0,0.52,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,6.7,-0.62,-1.48,0.0,0.0,0.0,-0.9,1.99
10,0_vs_0,0.0,0.0,0.46,-0.09,0.0,0.0,0.0,0.0,3.65,0.0,0.0,1.98,0.0,0.44,1.1800000000000002,0.78
0,0_vs_0,0.0,0.0,-0.25,0.0,-1.0,3.0,0.0,0.0,1.8,0.53,-0.6,1.0,0.0,1.92,-0.01,0.17
0,0_vs_0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,5.24,-0.32999999999999996,-2.32,1.98,0.86,0.0,1.0,1.86
0,0_vs_0,0.0,0.0,-0.6799999999999999,0.0,0.0,3.54,0.0,0.0,1.6,-0.6,0.61,0.73,0.0,0.0,0.0,1.2
4,0_vs_0,0.0,0.0,0.0,0.0,-0.82,0.41,0.0,0.0,4.63,-2.0300000000000002,0.0,0.0,-0.38,0.0,-0.33,-0.02
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,-0.28,-1.01,-0.4,0.0,0.0,0.0,1.6600000000000001,-0.17
